"01.001";"0013"
"01.001.01";"0013"
"01.001.07";"0013"
"01.002";"0014"
"01.002.04";"0014"
"01.002.06";"0014"
"01.002.08";"0014"
"01.002.09";"0015"
"01.003";"0014"
"01.003.01";"0015"
"01.003.02";"0015"
"01.003.07";"0015"
"01.003.08";"0015"
"01.003.11";"0015"
"01.004.01";"0015"
"01.004.03";"0015"
"01.004.04";"0015"
"01.004.05";"0016"
"01.004.06";"0016"
"01.004.07";"0016, 0429"
"01.005.01";"0016"
"01.005.02";"0016"
"01.005.03";"0016"
"01.005.10";"0016, 0429"
"01.006";"0016"
"01.006.01";"0020"
"01.006.03";"0020"
"01.006.04";"0022"
"01.006.06";"0022"
"01.006.07";"0022"
"01.006.09";"0022"
"01.007.02";"0022"
"01.007.06";"0023"
"01.007.07";"0023"
"01.007.09";"0023"
"01.008.02";"0023"
"01.008.03";"0023"
"01.008.04";"0023"
"01.008.06";"0023"
"01.008.07";"0024"
"01.009.01";"0024"
"01.009.02";"0024"
"01.009.04";"0024"
"01.009.09";"0025"
"01.010";"0025"
"01.010.03";"0025"
"01.010.07";"0025"
"01.010.08";"0025"
"01.011";"0025"
"01.011.01";"0025"
"01.011.05";"0025, 0429"
"01.011.06";"0025"
"01.011.07";"0025"
"01.012";"0025"
"01.013.11";"0026"
"01.014.03";"0026"
"01.014.08";"0026"
"01.015.01";"0026"
"01.015.02";"0026"
"01.015.06";"0026"
"01.015.07";"0026"
"01.016.02";"0027"
"01.017.02";"0027"
"01.017.03";"0027"
"01.017.04";"0028"
"01.017.05";"0028"
"01.017.08";"0028"
"01.018.01";"0028"
"01.018.09";"0028"
"01.020.03";"0029"
"01.020.06";"0029"
"01.020.08";"0029"
"01.022";"0029"
"01.022.08";"0029"
"01.022.11";"0029"
"01.022.13";"0029"
"01.022.17";"0029"
"01.022.21";"0029"
"01.023";"0029"
"01.023.05";"0030"
"01.023.07";"0030"
"01.023.08";"0030"
"01.023.15";"0030"
"01.023.18";"0030"
"01.023.19";"0030"
"01.023.23";"0030"
"01.023.24";"0030"
"01.024";"0030"
"01.024.01";"0030"
"01.024.03";"0030"
"01.024.04";"0031"
"01.024.06";"0032"
"01.024.07";"0032"
"01.024.08";"0032"
"01.024.10";"0032"
"01.024.11";"0032"
"01.024.12";"0033"
"01.024.13";"0033"
"01.024.14";"0033"
"01.024.15";"0033"
"01.025";"0033"
"01.025.04";"0033"
"01.025.06";"0033"
"01.025.07";"0033"
"01.025.11";"0033"
"01.025.12";"0033"
"01.025.14";"0034"
"01.025.17";"0034"
"01.025.19";"0034"
"01.026";"0034"
"01.026.01";"0034"
"01.026.02";"0034"
"01.026.08";"0034"
"01.026.09";"0034"
"01.027";"0034"
"01.027.02";"0035"
"01.027.03";"0035"
"01.027.05";"0035"
"01.027.10";"0035"
"01.027.11";"0035"
"01.027.13";"0035"
"01.028";"0036"
"01.028.01";"0036"
"01.028.07";"0036"
"01.029.02";"0036"
"01.029.07";"0036"
"01.030";"0037"
"01.030.01";"0037"
"01.030.02";"0037"
"01.030.05";"0037"
"01.030.06";"0037"
"01.030.09";"0037"
"01.030.11";"0041"
"01.030.12";"0041"
"01.030.13";"0041"
"01.030.14";"0041"
"01.030.15";"0041"
"01.030.16";"0041"
"01.030.20";"0041"
"01.030.21";"0041"
"01.031.03";"0041"
"01.031.05";"0042"
"01.031.07";"0042"
"01.031.09";"0042"
"01.031.11";"0042"
"01.031.13";"0042"
"01.031.14";"0042"
"01.031.15";"0042"
"01.031.17";"0042"
"01.031.18";"0042"
"01.032.04";"0043"
"01.032.05";"0043, 0429"
"01.032.06";"0043"
"01.032.08";"0044"
"01.032.09";"0045"
"01.032.12";"0429"
"01.032.13";"0045"
"01.032.15";"0045"
"01.032.23";"0429"
"01.033.04";"0045"
"01.033.05";"0046"
"01.033.08";"0046"
"01.033.09";"0046"
"01.033.10";"0047"
"01.033.13";"0048"
"01.033.14";"0048, 0429"
"01.033.15";"0048, 0429"
"01.034.01";"0048"
"01.034.02";"0048"
"01.034.04";"0048"
"01.034.05";"0048"
"01.034.05";"0048"
"01.034.06";"0049"
"01.034.07";"0049"
"01.034.08";"0049"
"01.034.10";"0050"
"01.035.03";"0050"
"01.035.06";"0050"
"01.035.07";"0050"
"01.035.08";"0050"
"01.035.09";"0050"
"01.036";"0050"
"01.036.01";"0050"
"01.036.06";"0050"
"01.036.08";"0051"
"01.036.10";"0051"
"01.036.12";"0051"
"01.036.15";"0051"
"01.036.16";"0051"
"01.036.17";"0051"
"01.037";"0051"
"01.037.01";"0051"
"01.037.03";"0052"
"01.037.06";"0052"
"01.037.07";"0052"
"01.037.09";"0052"
"01.037.10";"0052"
"01.037.13";"0052"
"01.037.15";"0052"
"01.038";"0052"
"01.038.01";"0052"
"01.038.02";"0052"
"01.038.04";"0052"
"01.038.06";"0053"
"01.038.07";"0053"
"01.038.10";"0053"
"01.038.11";"0053"
"01.038.12";"0053"
"01.038.13";"0053"
"01.039";"0053"
"01.039.01";"0053"
"01.039.02";"0053"
"01.039.03";"0053"
"01.039.06";"0053"
"01.039.07";"0053"
"01.039.09";"0053"
"01.039.10";"0053"
"01.040";"0053"
"01.040.01";"0053"
"01.040.05";"0054"
"01.040.07";"0054"
"01.040.08";"0054"
"01.041";"0054"
"01.041.02";"0054"
"01.041.03";"0054"
"01.041.07";"0054"
"01.041.08";"0054"
"01.041.09";"0054"
"01.042";"0055"
"01.042.01";"0055"
"01.042.02";"0055"
"01.042.05";"0055"
"01.042.07";"0055"
"01.042.03";"0055"
"01.042.06";"0055"
"01.042.08";"0055"
"01.43";"0055"
"01.043.04";"0055"
"01.043.05";"0055"
"01.043.07";"0055"
"01.043.08";"0055"
"01.043.09";"0055"
"01.044";"0055"
"01.044.01";"0055"
"01.044.02";"0056"
"01.044.05";"0056"
"01.044.06";"0056"
"01.044.08";"0056"
"01.044.09";"0056"
"01.044.14";"0056"
"01.045.04";"0056"
"01.045.10";"0057"
"01.046.02";"0057"
"01.046.03";"0058"
"01.046.04";"0058"
"01.046.05";"0058"
"01.046.06";"0058"
"01.046.07";"0058"
"01.046.08";"0058"
"01.046.09";"0058"
"01.046.10";"0059"
"01.046.11";"0059"
"01.046.13";"0059"
"01.046.15";"0059"
"01.047";"0059"
"01.047.01";"0059"
"01.047.09";"0059"
"01.048";"0059"
"01.048.01";"0059"
"01.048.02";"0059"
"01.048.03";"0059"
"01.048.04";"0059"
"01.048.05";"0059"
"01.048.06";"0059"
"01.048.09";"0059"
"01.048.14";"0059"
"01.048.15";"0060"
"01.050";"0060"
"01.050.02";"0060"
"01.050.05";"0060"
"01.050.09";"0060"
"01.050.13";"0060"
"01.051.01";"0060"
"01.051.02";"0060"
"01.051.03";"0060"
"01.051.04";"0061"
"01.051.05";"0061"
"01.051.08";"0061"
"01.051.09";"0061"
"01.051.11";"0061"
"01.051.12";"0061"
"01.051.14";"0061"
"01.051.15";"0061"
"01.052";"0061"
"01.052.01";"0062, 0429"
"01.052.02";"0062"
"01.052.03";"0062"
"01.052.04";"0062"
"01.052.05";"0063"
"01.052.08";"0063"
"01.052.09";"0063"
"01.052.10";"0063"
"01.052.11";"0063"
"01.052.14";"0063"
"01.052.15";"0064"
"01.053.02";"0064"
"01.053.03";"0064"
"01.053.04";"0064"
"01.053.05";"0064"
"01.053.09";"0064, 0429"
"01.053.10";"0064"
"01.053.11";"0066"
"01.054.03";"0066"
"01.054.04";"0067, 0429"
"01.054.07";"0067"
"01.054.08";"0067"
"01.054.09";"0067"
"01.054.10";"0068"
"01.054.11";"0068"
"01.055.01";"0068"
"01.055.03";"0068"
"01.055.06";"0068"
"01.055.07";"0068"
"01.055.08";"0068"
"01.056.01";"0068"
"01.056.02";"0068"
"01.056.03";"0069"
"01.056.04";"0069"
"01.056.06";"0069"
"01.057.02";"0069"
"01.057.06";"0069"
"01.058.01";"0069"
"01.058.02";"0070"
"01.058.03";"0070"
"01.058.04";"0070"
"01.058.07";"0070"
"01.058.08";"0070"
"01.059.02";"0070"
"01.059.04";"0070"
"01.059.06";"0072"
"01.059.07";"0072"
"01.060.01";"0072"
"01.060.03";"0072"
"01.060.04";"0072"
"01.061";"0072"
"01.061.02";"0072"
"01.061.03";"0072"
"01.061.05";"0072"
"01.061.06";"0072"
"01.061.07";"0072"
"01.061.08";"0073"
"01.061.09";"0073"
"01.061.10";"0073"
"01.061.11";"0073"
"01.061.12";"0073"
"01.061.14";"0073"
"01.061.15";"0073"
"01.061.16";"0073"
"01.062";"0073"
"01.062.01";"0073"
"01.062.03";"0073"
"01.062.04";"0074"
"01.062.05";"0074"
"01.062.06";"0074"
"01.062.07";"0074"
"01.062.08";"0074"
"01.062.09";"0074"
"01.062.10";"0074"
"01.063.01";"0074"
"01.063.02";"0074"
"01.063.03";"0074"
"01.063.04";"0074"
"01.063.05";"0074"
"01.063.06";"0074, 0075"
"01.063.07";"0074, 0075"
"01.063.08";"0074, 0075"
"01.063.09";"0074, 0075"
"01.064.01";"0075"
"01.064.02";"0076"
"01.064.04";"0077"
"01.064.05";"0077"
"01.064.06";"0077"
"01.064.07";"0077"
"01.064.08";"0077"
"01.064.09";"0077"
"01.064.11";"0077"
"01.064.12";"0077"
"01.064.15";"0077"
"01.065.01";"0078"
"01.065.04";"0078"
"01.065.05";"0078"
"01.065.07";"0078"
"01.065.10";"0078"
"01.066.02";"0078"
"01.066.08";"0078"
"01.066.09";"0079"
"01.067.01";"0079"
"01.067.02";"0079"
"01.067.05";"0079"
"01.067.09";"0079"
"01.067.10";"0080"
"01.068.01";"0080"
"01.068.02";"0082"
"01.068.05";"0082"
"01.068.07";"0082"
"01.068.10";"0082"
"01.069.03";"0082"
"01.069.04";"0082"
"01.069.08";"0082, 0429"
"01.070.01";"0083"
"01.070.03";"0083"
"01.070.04";"0083"
"01.070.05";"0084"
"01.070.06";"0084"
"01.070.07";"0084"
"01.070.08";"0084"
"01.070.09";"0085"
"01.070.10";"0085"
"01.070.11";"0085"
"01.071.01";"0085"
"01.071.03";"0086"
"01.071.04";"0086"
"01.071.05";"0086"
"01.071.06";"0086"
"01.071.07";"0087"
"01.071.08";"0087"
"01.071.09";"0087"
"01.072.01";"0087"
"01.072.02";"0087"
"01.072.04";"0087"
"01.072.05";"0087"
"01.072.06";"0088"
"01.072.08";"0088"
"01.072.09";"0088"
"01.072.10";"0088"
"01.073.01";"0088"
"01.073.03";"0088"
"01.073.06";"0088"
"01.073.07";"0088"
"01.073.08";"0088"
"01.073.09";"0089"
"01.074.02";"0089"
"01.074.04";"0089"
"01.074.06";"0089"
"01.074.08";"0089"
"01.075.03";"0089"
"01.075.04";"0089"
"01.076.01";"0089"
"01.076.03";"0089"
"01.076.04";"0089"
"01.077.01";"0090"
"01.077.02";"0090"
"01.077.03";"0090"
"01.077.04";"0090"
"01.077.05";"0090"
"01.079";"0090"
"01.079.01";"0090"
"01.079.02";"0091"
"01.079.03";"0091"
"01.079.05";"0091"
"01.079.06";"0091"
"01.079.11";"0093"
"01.080.01";"0093"
"01.080.03";"0094"
"01.080.07";"0094"
"01.080.09";"0094"
"01.080.12";"0094"
"01.080.14";"0094"
"01.080.15";"0094"
"01.081";"0094"
"01.081.01";"0094"
"01.081.03";"0094"
"01.081.04";"0095"
"01.081.06";"0095"
"01.081.07";"0095"
"01.081.09";"0095"
"01.082.01";"0095, 0429"
"01.082.02";"0095, 0429"
"01.082.06";"0095"
"01.083.02";"0095"
"01.083.03";"0095"
"01.083.04";"0095"
"01.083.06";"0095"
"01.084.01";"0096"
"01.084.02";"0096"
"01.084.03";"0096"
"01.084.04";"0096"
"01.084.05";"0096"
"01.084.06";"0096"
"01.084.07";"0096"
"01.084.08";"0096"
"01.084.09";"0096"
"01.084.10";"0096"
"01.084.11";"0096"
"01.084.12";"0096"
"01.084.13";"0096"
"01.084.14";"0096"
"01.084.15";"0096"
"01.084.16";"0096"
"01.084.17";"0096"
"01.084.18";"0096"
"01.084.19";"0097"
"01.084.20";"0097"
"01.085.04";"0097"
"01.085.05";"0097"
"01.085.06";"0097"
"01.085.07";"0097"
"01.085.09";"0097, 0429"
"01.085.11";"0097"
"01.085.12";"0097"
"01.086.01";"0097"
"01.086.02";"0098"
"01.086.03";"0098"
"01.086.05";"0098"
"01.086.06";"0099"
"01.086.09";"0099"
"01.087.02";"0099"
"01.087.04";"0099"
"01.087.05";"0099"
"01.087.06";"0099"
"01.088";"0100"
"01.088.01";"0100"
"01.088.02";"0100"
"01.088.03";"0100"
"01.088.04";"0100"
"01.088.05";"0100"
"01.088.06";"0100"
"01.089.01";"0101"
"01.089.04";"0102"
"01.089.06";"0102"
"01.089.09";"0102"
"01.090";"0102"
"01.090.01";"0102"
"01.090.02";"0102"
"01.090.03";"0102"
"01.090.05";"0102"
"01.090.07";"0102"
"01.091";"0102"
"01.091.06";"0102"
"01.091.08";"0102"
"01.091.19";"0102"
"01.091.22";"0102"
"01.091.23";"0102"
"01.092";"0103"
"01.092.02";"0103"
"01.092.03";"0103"
"01.092.04";"0103"
"01.092.05";"0103"
"01.092.06";"0103"
"01.092.07";"0103"
"01.092.09";"0104"
"01.092.10";"0104"
"01.092.12";"0104"
"01.093";"0104"
"01.093.04";"0104"
"01.093.06";"0104"
"01.094.01";"0104"
"01.094.05";"0105"
"01.094.06";"0105"
"01.094.07";"0105"
"01.094.10";"0105"
"01.094.12";"0106"
"01.094.15";"0106"
"01.095.03";"0106"
"01.095.04";"0106"
"01.095.07";"0106"
"01.095.08";"0107"
"01.097.03";"0107"
"01.097.08";"0107"
"01.098.02";"0107"
"01.100.02";"0107"
"01.100.03";"0107"
"01.100.04";"0108"
"01.100.05";"0108"
"01.100.06";"0108"
"01.100.08";"0108"
"01.100.09";"0108"
"01.100.12";"0108"
"01.100.14";"0108"
"01.100.16";"0108"
"01.100.17";"0108"
"01.101.01";"0108"
"01.101.04";"0109"
"01.101.07";"0109"
"01.101.09";"0109"
"01.101.10";"0109"
"01.101.11";"0109"
"01.102.01";"0110"
"01.102.03";"0110"
"01.102.04";"0110"
"01.102.06";"0110"
"01.102.07";"0110"
"01.102.10";"0110"
"01.103.03";"0110"
"01.103.04";"0110"
"01.103.07";"0110"
"01.104";"0110"
"01.104.01";"0110"
"01.104.02";"0111"
"01.104.03";"0111"
"01.104.04";"0111"
"01.104.05";"0111"
"01.104.07";"0111"
"01.104.08";"0112"
"01.104.09";"0112"
"01.105";"0112"
"01.105.01";"0112"
"01.105.02";"0112"
"01.105.04";"0112"
"01.105.05";"0112"
"01.105.08";"0112"
"01.105.15";"0112"
"01.105.16";"0112"
"01.105.18";"0113"
"01.106.04";"0113"
"01.106.05";"0113"
"01.108.02";"0113"
"01.108.04";"0113"
"01.108.06";"0113"
"01.108.07";"0113"
"01.109.01";"0113"
"01.109.02";"0113"
"01.109.03";"0113"
"01.109.04";"0114"
"01.109.05";"0114"
"01.109.07";"0114"
"01.110.02";"0114"
"01.110.06";"0114"
"01.110.07";"0114"
"01.110.08";"0115"
"01.110.09";"0115"
"01.111.03";"0115"
"01.111.04";"0115"
"01.112.01";"0115"
"01.112.02";"0115"
"01.112.03";"0115"
"01.112.06";"0115"
"01.112.07";"0115"
"01.112.09";"0115"
"01.112.10";"0115"
"01.112.14";"0115"
"01.112.16";"0115"
"01.112.17";"0115"
"01.112.18";"0116"
"01.112.19";"0116"
"01.112.21";"0116"
"01.112.23";"0116"
"01.112.24";"0116"
"01.113";"0117"
"01.113.02";"0117"
"01.113.03";"0117"
"01.113.04";"0117"
"01.113.05";"0117"
"01.113.09";"0117"
"01.113.10";"0117"
"01.113.13";"0118"
"01.113.14";"0118"
"01.113.16";"0118"
"01.113.17";"0118"
"01.113.18";"0118"
"01.114.01";"0119"
"01.114.02";"0119"
"01.114.03";"0119"
"01.114.04";"0119"
"01.114.05";"0119"
"01.114.06";"0119"
"01.114.08";"0119"
"01.114.10";"0119"
"01.115.02";"0119"
"01.115.04";"0119"
"01.115.05";"0119"
"01.116.01";"0120"
"01.116.02";"0120"
"01.116.03";"0120"
"01.116.04";"0120"
"01.116.06";"0120"
"01.116.09";"0120"
"01.116.10";"0120"
"01.116.11";"0121"
"01.116.13";"0121"
"01.116.16";"0121"
"01.116.18";"0121"
"01.116.24";"0122"
"01.117.01";"0122"
"01.117.02";"0122"
"01.117.04";"0122"
"01.117.05";"0122"
"01.117.07";"0122"
"01.117.08";"0122"
"01.117.10";"0122"
"01.117.11";"0122"
"01.117.12";"0122"
"01.117.14";"0122"
"01.117.15";"0122"
"01.117.18";"0125"
"01.117.20";"0125"
"01.117.21";"0125"
"01.117.22";"0125"
"01.117.24";"0125"
"01.118.07";"0125"
"01.118.08";"0125"
"01.118.11";"0125"
"01.119.01";"0125"
"01.119.02";"0125"
"01.119.03";"0125"
"01.119.04";"0125"
"01.119.06";"0126"
"01.119.08";"0126"
"01.119.10";"0127"
"01.120";"0127"
"01.120.01";"0128"
"01.120.02";"0128"
"01.120.03";"0128"
"01.120.04";"0128"
"01.120.05";"0128"
"01.120.06";"0129"
"01.120.07";"0129"
"01.120.08";"0129"
"01.120.09";"0129"
"01.120.10";"0129"
"01.120.11";"0129, 0429"
"01.120.12";"0129, 0130"
"01.121.01";"0130"
"01.121.02";"0131"
"01.121.03";"0131"
"01.121.04";"0131"
"01.121.05";"0131"
"01.121.06";"0132"
"01.121.07";"0132, 0429"
"01.121.08";"0133"
"01.121.10";"0133"
"01.121.11";"0133"
"01.121.12";"0133"
"01.121.13";"0133"
"01.121.14";"0134"
"01.121.15";"0134"
"01.122.01";"0134"
"01.122.02";"0135"
"01.122.03";"0135"
"01.122.04";"0135"
"01.122.05";"0135"
"01.122.06";"0136"
"01.122.07";"0136"
"01.122.08";"0136"
"01.122.09";"0137"
"01.122.10";"0137"
"01.122.11";"0137"
"01.122.12";"0137"
"01.122.13";"0138"
"01.122.14";"0138"
"01.122.15";"0138"
"01.123.01";"0138"
"01.123.04";"0139"
"01.123.05";"0139"
"01.123.07";"0139"
"01.123.10";"0139"
"01.123.11";"0139"
"01.124.01";"0139"
"01.124.04";"0139"
"01.124.05";"0139"
"01.124.07";"0139"
"01.124.08";"0139"
"01.124.10";"0140"
"01.124.11";"0140"
"01.124.12";"0140"
"01.124.13";"0140"
"01.125";"0140"
"01.125.01";"0140, 0429"
"01.125.02";"0141, 0429"
"01.126";"0141"
"01.126.02";"0141"
"01.126.04";"0141"
"01.126.05";"0141"
"01.126.06";"0141"
"01.126.07";"0141"
"01.127.01";"0141"
"01.127.02";"0142"
"01.127.03";"0142, 0429"
"01.127.04";"0143"
"01.127.05";"0143, 0430"
"01.127.06";"0143"
"01.127.07";"0143"
"01.127.08";"0144"
"01.127.09";"0144"
"01.127.10";"0144"
"01.127.11";"0144"
"01.128.02";"0144"
"01.128.04";"0144"
"01.128.05";"0144"
"01.128.06";"0144"
"01.128.07";"0145"
"01.128.08";"0145"
"01.129.01";"0145"
"01.129.02";"0145"
"01.129.03";"0145"
"01.129.04";"0145"
"01.129.05";"0145"
"01.129.06";"0146"
"01.129.07";"0146"
"01.129.08";"0146"
"01.129.09";"0146"
"01.129.10";"0146"
"01.129.11";"0146"
"01.130.01";"0146"
"01.130.02";"0146"
"01.130.03";"0146"
"01.130.04";"0146"
"01.130.05";"0146"
"01.130.06";"0147"
"01.130.08";"0147"
"01.130.09";"0147"
"01.130.10";"0147"
"01.131.03";"0148"
"01.131.05";"0148"
"01.131.06";"0148"
"01.131.07";"0148"
"01.132.01";"0148"
"01.132.02";"0148"
"01.132.03";"0148"
"01.132.05";"0149"
"01.132.06";"0149"
"01.133";"0149"
"01.133.01";"0149"
"01.133.02";"0149"
"01.133.03";"0149"
"01.133.04";"0149"
"01.133.06";"0149"
"01.133.07";"0150"
"01.134.01";"0150"
"01.134.02";"0150"
"01.134.03";"0150"
"01.134.05";"0150"
"01.134.06";"0150"
"01.135";"0151"
"01.135.01";"0151"
"01.135.02";"0151, 0430"
"01.135.04";"0151"
"01.135.05";"0151"
"01.135.08";"0151"
"01.135.09";"0152"
"01.136.03";"0152"
"01.137.03";"0152"
"01.138.02";"0153"
"01.138.03";"0153"
"01.138.04";"0153"
"01.139";"0153"
"01.139.01";"0153"
"01.139.02";"0153"
"01.139.04";"0153"
"01.139.05";"0153"
"01.139.06";"0153"
"01.139.07";"0153"
"01.139.08";"0153"
"01.139.09";"0154"
"01.139.10";"0154"
"01.139.11";"0154"
"01.140.02";"0154"
"01.140.03";"0154"
"01.140.04";"0155"
"01.140.09";"0155"
"01.140.10";"0155"
"01.140.13";"0155"
"01.141.02";"0155"
"01.141.04";"0156"
"01.141.05";"0156"
"01.141.06";"0156"
"01.141.07";"0156"
"01.141.08";"0156"
"01.141.09";"0156"
"01.141.11";"0156"
"01.141.12";"0156"
"01.141.13";"0156"
"01.142.05";"0156"
"01.142.09";"0157"
"01.142.10";"0157"
"01.142.12";"0157"
"01.143.03";"0157"
"01.143.08";"0157"
"01.144.02";"0157"
"01.144.03";"0158"
"01.144.05";"0158"
"01.144.06";"0158"
"01.144.07";"0158"
"01.145.01";"0158"
"01.145.02";"0158"
"01.145.03";"0158"
"01.145.04";"0158"
"01.145.05";"0158"
"01.146.01";"0158"
"01.146.04";"0158"
"01.146.05";"0158"
"01.147.01";"0159"
"01.147.03";"0159"
"01.148.01";"0159"
"01.148.02";"0159"
"01.148.03";"0160"
"01.148.04";"0160"
"01.148.05";"0160"
"01.149.02";"0160"
"01.149.03";"0160"
"01.149.04";"0160"
"01.149.05";"0160"
"01.150.01";"0160"
"01.150.02";"0160"
"01.151.01";"0160"
"01.151.02";"0161"
"01.151.03";"0161"
"01.151.04";"0161"
"01.151.05";"0161"
"01.151.06";"0161"
"01.151.08";"0161"
"01.151.09";"0161"
"01.152.01";"0162"
"01.152.02";"0162"
"01.152.03";"0162"
"01.152.06";"0162"
"01.153.01";"0162"
"01.153.02";"0162"
"01.153.03";"0163"
"01.153.04";"0163"
"01.154.01";"0163"
"01.154.03";"0163, 0430"
"01.154.06";"0163"
"01.155.01";"0163"
"01.155.02";"0163"
"01.155.03";"0163"
"01.155.05";"0163"
"01.155.06";"0163"
"01.156.03";"0163"
"01.156.04";"0163"
"01.157.01";"0163"
"01.157.03";"0163"
"01.157.05";"0163"
"01.157.06";"0163"
"01.158.01";"0163"
"01.158.02";"0163"
"01.158.03";"0164"
"01.158.04";"0164"
"01.158.05";"0164"
"01.158.06";"0164"
"01.159.02";"0164"
"01.159.03";"0164"
"01.160.01";"0164"
"01.160.02";"0164"
"01.160.04";"0164"
"01.161.04";"0165"
"01.161.06";"0165"
"01.161.07";"0165"
"01.161.08";"0165"
"01.161.09";"0165"
"01.161.14";"0165"
"01.162";"0165"
"01.162.01";"0165"
"01.162.03";"0165"
"01.162.05";"0166"
"01.162.07";"0166"
"01.162.10";"0166"
"01.162.13";"0167, 0430"
"01.162.14";"0167"
"01.162.15";"0167"
"01.162.16";"0167"
"01.162.17";"0167"
"01.162.18";"0167"
"01.162.19";"0167"
"01.162.20";"0168"
"01.162.21";"0168"
"01.162.22";"0168"
"01.163.02";"0168"
"01.163.03";"0168"
"01.163.05";"0168"
"01.163.07";"0168"
"01.163.09";"0169"
"01.163.10";"0169"
"01.163.12";"0169"
"01.163.13";"0169"
"01.164";"0169"
"01.164.01";"0169"
"01.164.03";"0169"
"01.164.06";"0169"
"01.164.07";"0169"
"01.164.08";"0170"
"01.164.09";"0170"
"01.164.10";"0170"
"01.164.12";"0170"
"01.164.13";"0170"
